tweet index	tweet	label
2662	USER nanti tidak ada pesona bayik jurig	0
2663	USER USER Gelut jeung setan? Diteunggeul maneh nembus atuh. Ogah ah serem maneh mah jurig! Btw geus minum obat can? 😂	0
2664	Main asal mau pergi aja lu koplok. Kl mak gue yg disenggol udah diajak ribut lu	1
2665	USER hehh ngeri banget 😭 *pegang pala naca* indit siah jurig!	0
2666	USER Kalo gua jadi Rowena rasanya pengen gua teriakin "najis gua hidup sama lu lagi, kehed"	1
2667	USER Postingan pling bawah di akun abg ada foto stw rambut kaya dora kanjut ungu	1
2668	kok org2 bisa dapet apa yg dia mau ya kok aing engga	0
2669	USER Kanjut kanjut apa yang wisuda? Yak kanjut sender👌🏻	0
2670	YAALLAH LUCU BANGET ANAK JURIG KUNTI BOGEL #WEWANTMORESAL #SECONDSALS https://t.co/eCLXOyvZkf	0
2671	Selama ini gapernah pake skincare mau aku kasih atau aku jualin sayang gakepake exp nya 3bln lagi muat untuk pemakaiannya. nanti pas selesai aing harus beli dr 0 lagiiiiiiii😩rungsing kieu oge aingmah	0
2672	USER Emang rada kehed sih orang-orang kayak begitu teh	1
2673	gw kalo konser ktm org luar yg nyebelin mau pake basa sunda.   "ajg sia gblk bisa cicing teu kehed?! jigana teh ieu acara nu nini sia"🤬	1
2674	USER USER USER Jurig itu bahasa Sunda kan yah?	0
2675	seumuran sama gue. bedanya dia sekolah dan gue putus sekolah di tingkat smk. tapi Alhamdulillah sanajan putus sakola, te boloho ciga maneh si	1
2676	USER mana orangnya sini aing mau anu	0
2677	koplok sih kata urang, soalnya gue blg reschedule jam set 3 sore, tp pas nyampe gue katanya jam set 4 krn gaada yg jam set 3 kan eek, untungnya yg jam 3 tu msh kosong ajg, tp ngeri ga keburu jingan bukber. Alamat make up di travel ieu mah	0
2678	Barusan kedengeran ada yang nangis sebelah kosan w kira suara Kunti jurig atau apalah, eh taunya yg Ot	0
2679	Coba tolong dibaca. Tolong buka mata dan hatinya lebar2! anying sia USER USER	1
2680	woi ini bener banget, dari november dah dikeroyok tugas akhir woiii. ganti hari ganti project 😭😭😭😭 pusing aing teh	0
2681	USER Beurat lur mun geus urusan anakmah, komo laleutik keneh can nyaho nanaon geus jadi korban, mun anak na geus gede geus nyaho mana bener mana salah tong dibere ampun runtah kitu mah	1
2682	USER Anyingg kanjut apa an ini ? Wkwkwkwk	0
2683	WTF KENAPA HARI INI ORG ORG DIJALAN PADA GAJELAS BGT SIH GUE TAU LO PUASA PADA LAPER TAPI BISA GASIH GAUSAH NGEBAHAYAIN ORG JUGA MEMEK FORTUNER KOPLOK	1
2684	USER USER Usir anjeeeng suruh ke israel, sampe israel di ludahi banyak rehak di badannya lebok	1
2685	netijen sok iye komen para ahli gak dihargai, giliran dokter kandungan bersabda digaremin rame2. biasakan baca dulu dan pahami konteknya baru cuap2, dasar warga blegug	1
2686	Kek ada aja beban aing teh ihhh	0
2687	Beungeut aing emg sekriminal itukah bangsatttttt nepi ka euweuh anu bisa percaya ka aing	0
2688	LOH KALO KAYA GINI MAH SAYA MAU!! 4.2 juga aing gas kalo begini bisa sign love sama johnnysuh mah bjirr klo ga ada benefit yaa anjirr	0
2689	P cara memboikot ijo soalnya kamu jahat anjir??   Kek kehed sekali kamu udh koin naik jdi 20 trus ternyata skrng bener bener mata duitan..	1
2690	HaruRoos juga. Mati tragis dan jadi jurig	0
2691	USER USER Lu siapa? Sok kenal banget bangat pala kanjut	1
2692	https://t.co/8EaHsGaKds Lu pada koplok bgt astagaaa gw ngik ngik drtd	0
2693	nangisin cowo cuman setetes dua tetes tapi kalo nangisin mamaku aku bisa kesurupan jurig jarian yang matinya diperkosa dan dendam sama sakit hatinya di level paling tinggi	0
2694	USER efek mlm2 kah enih ktmunya yang galo2 si aing teh 😭	0
2695	USER Lu punya pemimpin cara berfikirnya gini? Miris ajg. Lagi susah malah adu nasib. Koplok.	1
2696	USER WULUU JANCOK MARAH BANGET BACANYAAAA MKSDNYA APAA COBA YA KALO EMANG UDA TAU KAYA GITU GAUSAH SOK JADI PAHLAWAN KESIANGAN KANJUT	1
2697	KOPLOK BGT ANJING HIDUP GUE https://t.co/OepY9QO6A2	0
2698	Malu atuh pendukung lu udah bela belain sampe demo eh malah 🤭 lucu cik atuh mikir sia, kehed dia	1
2699	USER Kanjut kan? pasti kanjut lah apalagi, itu kan yang kamu mauuuuu	0
2700	USER kamu kan emg T kehed	1
2701	USER njir, aing kesindir. soalnya huruf besar di awal aing matiin.	0
2702	waktu baru banget balik indo gue pernah culture shock, kok bisa ya temen kantor nutupin perselingkuhan?   untung gue waras langsung cut off. amit amit jadi karma.   untuk temen kantor atau temen yang menutupi perselingkuhan “KEHED” kalo kata gue teh.	0
2703	USER Hahaha kurang riset nih aing 🤣	0
2704	Apa yang kamu lakukan jika bosmu dinner meeting dan kamu standby nearby aja? . . Kamu liat2 jurig di resto fine dining. . . SCBD, 2023	0
2705	USER kanjut s1 itu jurusan perkontolan apa gmna nder?	1
2706	siren tanpa seunghan wokwokwowkok koplok lu aseli sedih bgt pagi pagi https://t.co/q7fpVKrlaS	1
2707	13 Kota ASEAN mencontoh Kabupaten Banyumas perihal pengelolaan #sampah pimpinan Kabupaten anu beneran otakna di pake gawe", kumaha kabarna nu disebut KOTA? Salam Careuh King.. runtah di ubrugkeun weh hantem nepika Dajjal datang.. https://t.co/1A4iz3tx7E"	1
2708	ya wajar cust protes?? ada duit ada kualitas?? lagian lu ngapain ngurusin fandom org dah kan yang kena rz lagi KOPLOK	1
2709	EH JARINGAN GW JELEK BGT KOPLOK	0
2710	USER Banyak jurig yg tidak bs bobok nyenyak kalo suporter triak2	0
2711	USER kontol lu, pujian kmren lu hoaks doang kah kanjut	1
2712	USER jakarta banjir noh koplok pada mingkem aja lu 👊	1
2713	Abis ngepel, nonton bola sambil nyemil mangga heum niqmat syekale. Ada pop es coklat tp stlh bertahun2 lamanya ga minum, begitu minum langsung ngerasa aing bakal sakit tenggorokan kalo minum ini smpe abis 🤣🤣🤣	0
2714	Sepupu gue yg literally lebih tua dari diriku bakal dengan tanpa malu bilang "thr doooong, anak yatim niiiiiih" sambil tengadah tangan kesemua orang, taun gue bisa bales "SARUA KENEH KEHED! AING GE YATIM!"	1
2715	USER Ah dasar kehed, mancing mancing doang supaya kita baca beritanya 🤣🤣🤣🤣  Kagak laku med med... Lu jangan hoax tar dimarahi pimpinan lu med kemed	1
2716	USER emang ngga aihh, koplok bener kadang 😭😭 sama aku teh yaa sengaja gitu dibanyakin dengerin lagu western sama Indonesian biar si Katakana nya ilang, faklah ternyata ngga ngaruhhhhh 😭 gwehjj aim fain gwenchana gwenchana teng neng teng neng😁	0
2717	pas blio lg modol di kamar mandi, gue matiin lampunya, dia keluar trus liat gue kosple jd jurig di depan pintu	0
2718	tp berkat bvt bahas jurig aku bisa kelar 6 akun mubeat wkwk🤣	0
2719	USER lu yang selingkuh ya? koplok lu sender.	1
2720	USER Aing cuman mau bilang senyum nya sama sama senyum karamel bor 😭😭😭	0
2721	Padahal nyugih itu sangat tidak worth it soalnya yang dikasih jurig tuh harta kita di masa depan + harta keturunan kita 🥲🥲🥲🥲	0
2722	USER anying yah gue udah lama ga misuh pake kehed	0
2723	memang aing kalo malem suka berubah jadi maung bandung https://t.co/pP6VN93Tqq	0
2724	USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Klo mimpi dikejar jurig suka kek gitu mbak Yay...kaki rasanya berat, babacaan keluarnya ngawur...🤭🤭🤭	0
2725	USER Emangnya  Lu Siapa Kehed. Nuduh2 orang, dasar borokokok ololeho.	1
2726	For me cara berfikir itu berbeda. Kalo kebanyakan perempuan mencari pacar atau suami yg udah mapan .klo aing g spt itu..dr pada aing cari cowok seperti itu knp bukan aing aja yg buat diri aing menjadi mapan . Saat aing memiliki value yg baik maka semua nya akan seiring sejalan🥰	0
2727	sedih bgt citacita aing nonton the unity tapi malah mikir lagi	0
2728	Emg bnr hari sial gaada di kalender, beli naspad pake ayam saus, nasinya doang yang di bungkus ayam nya ketinggalan alias koplok gue mandi 2kali garagara keujanan jemput ayam taiiiiiiikkk!!!!	0
2729	Bangke lah punya abang, minta tolong print gak expect sampe ukuran kanjut badak begini anjir lu pikir aja kapan coba beli paket labelnya segede ini https://t.co/lZJ4PZaayS	0
2730	Dua²nya bau jurig... Yang merah masih agak bau hotel.. yang satu lagi bau jurig pisan soalnya isinya Melati keraton, tobacco vanille, sama bau menyan (bau kayu, cempaka, smoky).. jurig banget gilss https://t.co/WHBdr5UEFK	0
2731	Dasar blegug ... selalu negara lain yg jadi alasan	1
2732	ASU ASU SI ANNEKE LU KEMANAIN ANJIRRR KASIAN AJUNNN KOPLOK ...APASIH GUE TAKUT BGT	1
2733	USER tapi aing teh lainn orangg situ	0
2734	USER emak gw jual cm gocap/toples uk 500gr,tp msi ada aja yg nawar sialan luh😤🫵🏻 nyieuna tanggel pisan siateh kehed https://t.co/7WdiTFSc9Y	0
2735	USER Saya pengen memaki Tadz,boleh ya... "Dasar anjrit,bebal,kehed jurig jarian teh siah,kalahka ngabelaan zionis gelo..." Dasar budak butut tah urang uganda.	1
2736	Hampir semua anakn opis kalau dah penat buntu ya ke toilet... aing dlu juga 🤣	0
2737	baru tau kelakuan fans nya banyak yang kayak jurig 🤣	1
2738	Myday udah nctzen udah skrg terbitlah carat jurig	0
2739	USER Ada buaya sama jurig nder	0
2740	USER USER USER Nih dari video lu ndiri nying, kosong mlompong kehed goblok https://t.co/AWDGaSfxKL	1
2741	USER diliat liat itu ava mirip ava aing	0
2742	USER Monmaap, kalo mainanya kanjut mungkin harusnya bisa lebih dr itu nder	0
2743	USER Koplok. Capek bener ama lu berdua.	0
2744	gw mau teriak kanjut ke semua isi kelas	0
2745	USER Ihhhh....ini siapa seehh. Om Jurig bukan 🙄 Akun loe yg biasa napa......kena susp bukan	0
2746	anjir captuonnya cocok bngt guat gue. kek perasaan udah nnton smua, trus tbtb hah ape lagi ini kok aing ga prnh liat wkakakakaka	0
2747	USER Kecil banget si kunyuk bayi jurig kemasan sasyet aaaaa	0
2748	istri jurig kunti bogel lili finally came home! terima kasih banyak to USER yang sudah bantu persod bawa pulang xiansheng cantik (((ＵωＵ🌼*) https://t.co/qXlcs2SbYH	0
2749	td gue cemburu kyknya, tp jelek dan gaada hak amat ya 😭😭😭😭😭😭🧍🏻‍♀️🧍🏻‍♀️🧍🏻‍♀️🧍🏻‍♀️🧍🏻‍♀️ tp jelek cemburunya lgsg unfoll sm block 😭😭😭😭😭😭😭 koplok urg teh alahhh tai	0
2750	Di sini lagi banyak ada buka booth terbuka buat umum, banyak jualan makanan dan lain-lain. Nah aing disini sampe besok 😅 https://t.co/Y62cofWaxZ	0
2751	USER USER Beungeut ya Allah 😭 Kakaknya yg sabar ya 🧡	0
2752	pernah ga sih kalian mikir kek dek ngomong nepi ka sungut aing ngabudah ge sigana maneh moal ngarti keneh""	0
2753	USER Jadi ngebayangin jurig bengong 😭	0
2754	USER Km tau istilah tamu tidak akan masuk kalau tuan rumah tida bukain pintu? Nah lu si buka tu pintu nya lebar2  Ga ush lu kasi tau tp lu update lah pacar lu di X kasi tau org2 kalau lu punya pacar Jgn lah bikin penyakit nder gw sleding kanjut lu ye!!!	1
2755	tumben twitter waras biasanya suka ada jurig viewer melebihi followers	0
2756	USER USER eh..lebih baik loe gak usah ngomong..emang rakyat ind goblognya spt cawapres yg loe dukung??? Kehed..	1
2757	KANJUT JAY (kaget dan terkejut) https://t.co/sLRRGi8RGm	0
2758	USER kanjut bgt? 😭😭 gpp nder as long as u happy dan itu kan duit u	0
2759	Dulu sering ngecek beginian, kalo menurut aing ini gak mashok kalo buat jadi awning kanopi. https://t.co/wHPcUecQFZ	0
2760	USER USER USER Emang cak kanjut kartu itu kouta mahal, sinyal jahat	0
2761	Lu kira hari raya nyepi itu bulanan menstruasi??? Itu ada hitungan kalendernya kali! Minimal baca di gugel hari raya nyepi tuh apaan. Jangan koplok	1
2762	USER Suguru asli tu mukanya kaya mas mas Jawa kalem yg kalo ngomong nadanya selalu lembut, manis tp agak sangean gt orangnya, senyumnya lembut, act of service nya mantep top markotop apotek tutup, seksi tp manis gt, lah kenjaku??? Mak jreng jurig	0
2763	USER USER inti na salah sia sorangan udah tau aya feeder malah teu dipake lebok tah duit sia 😌	1
2764	USER Lebok sia agh, berusaha mentersangkakan orang lain, tau diri ya sendiri yg jadi tersangka	1
2765	eleug siah nder jurig na ningalikeun kamu	0
2766	USER pepraduan penghancur dunia sepakbola, suporter bego dan aparat koplok	1
2767	USER WK : Whuaaa Kehed😭, makanya lu jangan banyak ngode mulu kalah sama si tono bjitrr ditinggal kawin nyesel lu wkwkwk	0
2768	USER Kanjut kanjut apa yang nonton demon	0
2769	sbenernya gw denial mengakui mei bulan terlama dan terboros krna mei aku ulang tahun tpi ternyata makin lama makin kerasa anjing koplok	0
2770	USER USER USER BANGKE LU KNP HARUS JBJB DISINI ANJIR WKWKWKW KOPLOK BGT 😭😭	0
2771	Kok bisa main bertahan sama tim sekelas siti... lu lawan vietkong maen bertahan gw masih bisa paham anj.. koplok semuaaa...	1
2772	Kanjut emang banjir jakarta paket gue gak dikirim2 https://t.co/jzxdshWXcS	0
2773	Kesirep apa ya gue tetiba obsess sama letnan jurig alias mas simon riley padahal main gamenya aja engga gegara kalo main fps suka mual sendiri	0
2774	USER ihh gda yg kek jurig ihh, gapapa ikut ajaa, harus pede🫶🏼 semuanya cantikk🫶🏼🫶🏼🫶🏼	0
2775	USER USER USER USER Dasar lalaki belegug, society lah belegug, masa ga paham sih belegug, makanya napak tanah belegug, biar paham jd cewe belegug	1
2776	nying kalo laki aing model ginian udah aing cabokkk	1
2777	Koplok nih orang, yang provokasi dan radikal teroris itu kalian laskar kafir manguni antek zionis penjajah Israel. Kalian membela penjajah yang nyata di larang dan bertentangan dengan Pancasila serta NKRI. Kalian itu antek zionis. Kalian itu yang memulai membuat kerusuhan brutal	1
2778	USER gue ga milih aja gelo pisan krna kena imbas juga	0
2779	pantes spurs kalah, ada kaum jurig sih. doa aing gk dijabah sama Allah karna ada ni manusia dedemit	0
2780	ㅋㅋㅋㅋㅋㅋㅋ ente kandang kadang ente agak lain yaa pak 😂😂😂 Lu yg salah lu yang nyindir astugal bgt..untung sayang aing euy. 🥰 https://t.co/WYAu7LGbbz	0
2781	Harusnya gw cari penghasilan tambahan buat pribadi gw. Tapi buat apa klo punya laki masih cari duit? Koplok bgt.	0
2782	USER YAKANN, emang kanjut bgt cowo2 bgitu. mana ngancemnya 'kalo kamu ngga nurut hidup kamu ancur sih' DIHHH CEUK AING TEH SIA SAHA BAGONG PENGUASA DUNIA KH mau aku ludahin bneran dah	1
2783	yjae: siapa yg plg km rindukan? seoham: yoo young.. jae yjae: skrg nyatakan perasaanmu seoham: yoo youngjae~ saranghanda~ 😂 ini acara thn 2019, brrti setaun stlh gw ***** klo gw nntn ini acaranya dulu pasti gw bkl sinis sm seoham soalnya jmn itu aing hardcore daejae shipper😂	0
2784	allhamdulillah segaadanya duit orang pada ga percaya aing bnr2 gada, AND BIG TO ALLAH ALLAHAMDULILLAH selalu ada rezeki buat jajanin sodara atau temen2 dan GET WHAT langsung dikasi rezeki lebih lagih🤲🏻	0
2785	Ini fans hybe dan serapim beneran jd serang grup lain yg prnah ada kasus sama yak?? Mreka bknnya rujak agensi napa malah ajak grup lain. Gue liat nct sm bp udah kena. Lah pdhal fansnya dlu naikin ht buat agensi biar ditindak, inimah mlh adu parah2an grup mana. Koplok bener	0
2786	Jujurly, aku senang banget jadi anak klen. Soalnya ayah papanya romantis dan saling melengkapi. Pls, jangan nambah anak. Soalnya berbagi ayah papa dengan 3 jurig keket montok aja aku harus mengalah terus	0
2787	USER AH ANJING ADA KANJUT SEGALA 😭	0
2788	Gak gak gak gaboleh, jimin gak salah apa² fansnya aja yang kek jurig	0
2789	ANCRINGGGGG MASISH PAGI UDAH LEMES BGT GW KOPLOK GAMAU KULIAH GW CM MAU NIKWAAAAHHHHHAHHHHH https://t.co/Yh6Rp5k02P	0
2790	gw kudu kumaha ini anying 😵	0
2791	USER wah mending diem aj lu kanjut badak	1
2792	USER Kanjut tuh bahasa apa, artinya apa ?	0
2793	USER Lu pikir Hankook tipis imannya? Dia kagak bakal terpengaruh jurig modelan lu👎😭😭	0
2794	YAALLAH APA AING CARI LOKER DI JKT AJA YA BIAR KLO NNTN KONSER DEKET???🥲🥲🥲🥲🥲	0
2795	USER ️️ ️️ ️️ ️️ 𝘄𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (Engger Bontot.) ✓ : Ya Allah hp Abang bunyi terus. ✓ : Kenapa si jurig doang, Dek. ✓ : Takut kenapa? Ada yang bikin takut? ✓ : Etdah anak bontot satu ini. ️ ️️ ️️	0
2796	Anjir baru kali ini aing di jakarta kedinginan https://t.co/6rIpvD5SXm	0
2797	aing tuh ya tiap hari ngecek bolak balik twitter pengen denger ada kabar baik ya nyet,tapi udh 3bulan lebih ini gaada anjir lah fak kata gw teh USER	0
2798	kmrin diganggu jurig skrg gini emang ngntot bgt https://t.co/D25eR7LdsW	0
2799	USER Dajjal liat dha mukanya sorot matanya, dah hati gda keras, Ya Allah laknat kek tuh jurig 1... biar ga zalim molo, apa dia diciptain buat uji kesabaran umat kah?	1
2800	REVA KOPLOK KETAWA BGT AJG 😭😭😭😭 kata gua mah mending lu dobrak aja tu pager	0
2801	...udah bulan desember dan aing masih belom beres bikin portofolio....dan malah sibuk ngefanart............ https://t.co/I4NrlydLdv	0
2802	USER lah gw kira kanjut ya kancut..	0
2803	USER USER ehh.. gue juga ada salahnya si ga 100% dia koplok tapi iyaa koplok, THANKS QILO	0
2804	USER iya anjing kyk yg mau biayaain kuliah aing ajaa	0
2805	Aduh yang kaya gini mending diem aja gak udah coba-coba mulai sama orang baru deh, nanti pas si orang baru ini tau kalo lu masih inget mantan eh malah blg “cinta aku abis di si (mantan)” kalo emg lu ngerasa gitu mending lu ngajedog weh, tong kudu gagayaan heula nya kehed.	0
2806	gasopan banget punya ade aing aing gini co https://t.co/BuRCJi3k5g	0
2807	USER Komen2an datang dari bocil yang baru bisa masang sempak ga masuk boolnya.,. Dia ga tau ini orang udah ke-802 kali meraka selalu berdiri di tempat yg sama,,. dan gw pernah ada di barisan itu.Cobalah keluar gua dulu baru komen, ah kehed lah	1
2808	USER USER Berarti gak salah liat dong aing 😭😭😭	0
2809	USER Hallo Bro Jurig 🙋🏻‍♀️ Moga sehat selalu yach ✍️	0
2810	USER Tanggung jawab lu sendiri kocak lu masa harus cewek lu yg mandiin? Urus sendiri badan lu yg BAU itu, cewek lu berusaha jaga perasaan lu biar gak TERSINGGUNG. Ngarti we sia teh kehed	1
2811	aing barusan ditelfon sama atasan dalam keadaan lagi naik angkot habis selesai poundfit dan lagi macet jadi pada ngeklakson is like dump ways to die~~	0
2812	Lah, yang melintir dalil elu, yang bikin fitnah elu, kok aing yang disuruh protes?	0
2813	USER anjg gk bisa nonton tanggal 17 aing nikah aaarghhhhhhhhhh ada yang bisa gantiin gw gak sih nikahnya 🥲	0
2814	pernah ga kegencet di minitrans? gw tadi kegencet bjirr untung badan aing kyk triplek elastis	0
2815	USER Padahal tidur dimess, kalo magrib dipake anak pesantren ngaji tadarusan dari magrib ke jam 10 🫠 tetep ae aing yg tidur diganggu	0
2816	Setelah baca ini, jadi takut ada jurig yang demen hyunsuk	0
2817	gw dulu selalu ngomong kanjut kanjut, kirain artinya tuh kancut	0
2818	USER Untung gw bukan penyuka kanjut badag, soalnya klo kemana-mana ya pasti yang di lihat tampang lah 🤣	0
2819	Kaga tau nder, gua dulu punya bunda tapi kelakuannya macam jurig yang demen ngutang sana sini ke semua orang di rp. Padahal janjinya mau lunasin bulan November.	0
2820	USER USER USER Sia teh virus Belegug. Ga punya otak lu. Sepupumu, keluargamu jd sasaran ketololanmu yg ga mampu berempati. Dasar tukang ngeluh tantruman. Ga tau bersyukur lu, belegug sia. https://t.co/9egJ2wrT3h	1
2821	pengen nya teh selalu dingertiin, tapi gapernah ngertiin, BANGSATTTT aing udah aral gini	1
2822	USER USER maneh ngajogrog wae di naraka salawasna. Dasar jalma bagong, jalma hina pengecut	1
2823	USER mo ada huru hara apalagi nih akhir taun ini/awal taun depan dari mereka. aing siap (siap gila)	0
2824	USER Kak rum harusnya Jimin pake yg filter jurig jg yg nyanyi so show me itu 😭😭😭	0
2825	LAH???¿ gue baru tau, gue kira bahasa sundanya penis tuh "kanjut"?	0
2826	marugame udon tp blm ke mall lg, bm gamchi jg tp aing kaum mendang mending😭🤣	0
2827	ya Allah udah gila uts kanjut gue dapet 0.....	0
2828	Sepakat. 2019 cukup jadi pelajaran. Waktu lagi zaman kopid mh, dimana rakyat lagi pas susah-susahnya, gak ada satupun anggota dewan yang turun nengokin, pas lagi datangnya waktu mendekati masa pemilu ngedadak pada turun gunung nyari simpati. Da ku aing mh dicirian. 😁😁😁	0
2829	harusnya gua hari ini beli 7 barang, CUMA KEBELI 1 KOPLOK BGT GW MALES BALIK LG KE MALL GASUKAKKKK JALAN2 KE MALL	0
2830	kwkwkw gue udah cape tentang pembagian line kanjut ini njir, gua kek yaudah la at least he's happy, but fuck u W1	0
2831	aing nepika dibeja fetish kamu kaki ya" gegara maen valo nembakna benang suku wae😔"	0
2832	lain menj eweh bela pisan ihc bantuan ke aing ker susah teh blog	0
2833	TMAP BESOK KAYAKNYA AKU BAKAL BANYAK DENGER TERIAKAN SI AYANG YANG BORANGAN SAMA JURIG ITU GAPAPA YANG AKU SENENG KAMU TERIAK WALAU KARNA JURIG YANG PADAHAL KETUKAN ASAHI😭 https://t.co/BS5hiouods	0
2834	USER USER Lu mending diem anjritt! Teu nyali bagong sia	1
2835	say 'mwah' buat pilihan aing tau mane atau ngga	0
2836	chat sama els kalo lagi ngomongin pasukan jurig kaya 2 ibu 25 anak	0
2837	USER Emangnya aku jurig kah sampai bikin kamu gemeteran? 🥺	0
2838	USER USER Goblog dina sunda tuh lebih elegan sebenerna.Ngan si kehed teddy mah moal ngarti da lain urng sunda,kalahkah pundung si eta mah.Padahal gublag goblog walahpun kasar nyak biasa wehh didie mahh...	0
2839	aduh asa panas pisan ieu teh bagong padahal hujan	0
2840	emang ya gw gasuka bgt sm bocil nakal jujurrr pgn toyor jg anjggggggggggg ini ortunya jg gasadar apa anak lu kek jurig bangsat	1
2841	USER USER MONYET KEHED, GW SUKA BANGET SEBUTAN ITU.	1
2842	israel memek itu mie lu sia siakan minimal balikin lah anjing malah dibuang pepek lu israel kontol monyet babi sialan jancok kancut pukimak kanjut silit bool pantat tai berak comberan	1
2843	SUEEE BETOLL BANDOTNYA ANGKA UDAH MUANTEP MALAH ANGKA JURIG KELUAR POLTAR MASUK 32D!!. Suee bandotna🥴 Besok kita gas lagi kang babak belur kita nih malem ini. https://t.co/O0lStsAB7N	0
2844	USER Lebok siah. Gausah caper bjirlah lu ga cakep alias b aja	1
2845	Kalo gw kasusnya ngelawan om gw lagian dia bertamu ke rumah gw gada adab banget anjir jajanan gw dimakan trs dia main judi online GELO MAKIN SEBEL AJA GW SAMPE GW USIR GW KATAIN KEHED   Bodo amat aduin aja ke bapak gw, orang dia duluan yg ga sopan awowkwkk udah judol miskin pula	1
2846	USER USER mungkin tadinya hnya coba2 sj tp pas maj dilepas ikatannya g bisa dan akhirnya bablas, klw kata sundamah kalepasan jurig	0
2847	USER Lah lu kalo mau beli, ya beli aja jir ngapain lu kirim kesini? Belegug sia mah mancing emosi batur, boloho	1
2848	Ngadenge nu ngomong kecap 'anyiing' meni teu ngeunaheun Lebih ngeunaheun keneh anjing make logat urg bandung :p ulah poho make akhiran goblog! Kn*tl komo leuwih teu ngeunaheun, ngeunaheun keneh kanjut! Aya deui coli, nu bener cokbun! #IsraelTaiAnjing	1
2849	USER Mulai dari grand final aing dah ngamuk ngamuk grgr gamasuk akal penilaiannya. Ehh malah makin kesini makin kesana, ampe bingung siapa yg drama😭😭	0
2850	USER ak akan lawan jurig itu dgn sepertiga malam ku🙏	0
2851	USER jurig kasep. mana grey, saya nunggu	0
2852	USER jauh amat belinya masa aing harus ke solo dlu 😔🙏	0
2853	hih ak kalo jadi op nya udah aing maung kali	0
2854	USER USER USER Padahal ka abdikeun we emak, najan abdi Duda Bodong ge masih mampu ngurus Budak mah, koplok eta mah indung tere teh teu uyahan budak leutik teu daya teu upaya di siksa nya emak	0
2855	USER Bahaya karena ada jurig gelut di SMA Jujutsu Kaisen	0
2856	Sumpah, wonu di jepang kerasukan jurig apa sih sampe update segala macem live, update selca, update wv sangat rajin sekali 😭😭😭🫶	0
2857	USER Si kehed katanya lu tau ig gue 😤	0
2858	🤣🤣🤣🤣 tapi barudak jurignya bilang Naikon, bukan Nikon. Jurig japanglish 😭😭	0
2859	Orng kalo dikasi tau bandel bngt lagian, giliran gue bilang sepi soalnya ini udh h-2 lebaran dibilang sotoy, pas beneran sepi dibilang kehed emng dasar bapak bapak	1
2860	USER USER USER USER USER USER USER USER Klo org Sunda bilang ma jurig cai. Krn hawa yin emang kuatnya d kamar mandi.	0
2861	USER Apasi lu memek gara" miskin gabisa gt lulus. Anjing lu dasar, lu mah udah mah miskin iri dengki koplok makanya ga lulus. Miskin aja terus memek	1
2862	Untung gw masih bisa berpikir pake logika meskipun kanjut dia gedong dan jago mengobok2 tp kl bikin gw sakit hati dan redflag, bye.	0
2863	USER USER klo ngitung dr kiri praroro, klo dari kanan gibran dong jurig na" itu ngitung orang ya bukan ngitung pasangan. 😂😂😂😂🤟🤟🤟"	1
2864	USER USER First of all, lu pahamin data pribadi itu apa. Kedua, emang adek lo penjahat. Lo juga koplok.	1
2865	gaminta yang aneh2. cuma aing pingin dibulan kelahiran aing, aing ga kaya kemaren. semoga desember smile and enjoy no sad no bad. aamiin	0
2866	pengen juga, tpi yg udah siap baru kanjut sama wibawa nya	0
2867	Sama gemes banget anak jurig ehbkunti bogel 😭 #ExcellencexMarkFord https://t.co/b0kCU0P5rg	0
2868	kita semua butuh duit..tapi apa karena duit ,kita hrs memilih dan mendukung paslon presiden dan wakil presiden selain Ganjar Pranowo dan Mahfud MD??...sory bro.,gw bukan penjilat seperti loe .apa lagi hrs nelan kembali ludah yg sudah keluar..POPOYOK ,TAPI DI LEBOK OGE".🤭"	1
2869	Padahal aing roam :(. Miya belegug. https://t.co/px6q9pbORq	0
2870	Bjirrrr enih gue lihat yh, kelas departemen aing tu rata2 cakep² mff bru sadar, kek pada punya pesona masing2 yg kek bjir lu attractive, sayangnya gue kaga anj	0
2871	USER USER Gue gasuka pepaya jurig sama suwardi 🤣	0
2872	ngentot bgt udah pada tidur aing tidur dimana sialan	0
2873	USER Emang gitu jol menghilang siga jurig kembu	0
2874	knp yg namanya rafi pd belegug semua gjls	1
2875	kaget bgt game uda jln 10 menit aing yang snowball wkwkwk https://t.co/dzKsVztnLL	0
2876	USER USER kira kira pas harita ka asupan jurig naon iyeu?	0
2877	Kamu pasti banyak yg dm yaa?ga ya anjer nih gw kasih tau gue cuman chtan di gdm ini doang anjer org org nya koplok semua😭🙏 https://t.co/cZipExjoM7	0
2878	eric tuh emg a real life BOLT kayak apa ya BEUNGEUT NYA udh puppy bgt	1
2879	USER Di Balikpapan, ngomong sama orang setempat. Dia bilang, Nginap di mana piyan? Hotel Jurig kah?" Itu Zurich ya teman-teman... Kalau sama Jurig aing kabur... 👻👻👻"	0
2880	USER Kejadian di Palasari kamari Pas urang parkir Aya nu cicing Sabari nyoo hp di kursi Indomaret sugan teh lain tukang parkir Pas urang ges beres rek naek ka motor Jol cengkat eta jelema ka kutangeun Anjg ai aing datang cicing wae koplok nyoo HP giliran rek balik Jol cengkat	1
